Time,Number,GMDn,GSDn,mode_n,ultra_n,accum_n,coarse_n,Surface,GMDs,GSDs,mode_s,ultra_s,accum_s,coarse_s,Volume,GMDv,GSDv,mode_v,ultra_v,accum_v,coarse_v
2021-04-06 17:00:00,46219.50998712621,23.926540038559263,1.9278322598657807,[ 15.7542007   38.71555723 149.1486151 ],0.96,0.04,0.0,407375531.1623663,169.1018576979154,3.3115733539120495,[15.7542007  41.28360327 83.67399254],0.31,0.59,0.1,23511336251.095753,679.6427122779951,2.9483245541473204,[ 19.72507481 241.4403412  458.9133069 ],0.05,0.48,0.48
2021-04-06 18:00:00,52030.656503298276,23.538573863335046,1.7852928027689507,[18.49807677 45.45856458],0.96,0.04,0.0,385307752.837955,158.61454531766952,3.4852535465018586,[ 21.71984798  78.46905285 205.62676   ],0.34,0.57,0.1,21870069495.339687,685.6378170370537,2.960584565395693,[ 21.71984798 249.3192874  574.5832163 ],0.05,0.47,0.48
2021-04-06 19:00:00,36573.93688034957,28.738615564376452,2.0160542516804605,[11.8        27.19437402 51.68920838],0.93,0.07,0.0,420840169.0189512,157.37333171042857,2.878285786661178,[11.8        27.19437402 53.37598736],0.32,0.62,0.06,20125596221.299232,536.4428117891999,3.032312061652799,[ 11.8         39.97896578 226.4215477 ],0.06,0.55,0.38
2021-04-06 20:00:00,39730.3304336886,30.626839043417128,1.9742963358197463,[16.26830907 34.04876402],0.93,0.07,0.0,461992023.4569589,146.041190838665,2.754757628819208,[ 21.71984798  55.11781116 212.3369981 ],0.34,0.61,0.05,19730269560.564034,469.1244946111456,3.051471497033667,[ 11.8         24.69681475 241.4403412 ],0.07,0.59,0.33
2021-04-06 21:00:00,41136.43337040151,28.58212931424835,1.8934770065468436,[ 17.34740413  39.97896578 593.3336464 ],0.94,0.06,0.0,408508585.45069987,143.5514159848827,2.9039555157360395,[ 11.8         30.92169053 199.1285777 ],0.34,0.6,0.05,17835626932.857063,488.3713196002407,3.0393732392123236,[ 11.8         46.94201835 233.8103842 ],0.07,0.59,0.34
2021-04-06 22:00:00,50231.37999712587,25.935043488913983,1.8179415527831337,[ 16.26830907  31.93076107 144.4352457 ],0.96,0.04,0.0,383707977.38897717,127.65640553193045,2.988622786290726,[ 35.15988065 186.741787   521.812903  ],0.38,0.57,0.05,15329093463.73807,458.79215801330156,3.1116915884296015,[ 35.15988065 241.4403412  538.8412743 ],0.07,0.6,0.33
2021-04-06 23:00:00,39916.399111020655,26.113175011360198,1.869375366641462,[  14.77421084  135.450653   2285.770837  ],0.95,0.05,0.0,333272755.4847628,135.81941753327368,2.9593118228131803,[ 11.8         36.30725647 192.8357499 ],0.35,0.6,0.05,13943888158.893614,471.9141478172324,3.0622268393417595,[ 11.8        37.4920747 233.8103842],0.07,0.6,0.33
2021-04-07 00:00:00,60686.24164772134,24.31290533830042,1.7661819744993674,[ 13.41733213 108.1829495 ],0.97,0.03,0.0,371374926.8100429,113.93563025997751,3.105650112745239,[ 16.79919438  37.4920747  199.1285777 ],0.43,0.53,0.04,13700734933.424633,429.27572817588936,3.0873047059914422,[ 69.0103528 241.4403412 593.3336464],0.09,0.63,0.29
2021-04-07 01:00:00,29378.548313058895,25.815686058053544,1.8946509914050134,[11.8        23.16054969],0.95,0.05,0.0,256899327.32813162,143.69366918212324,2.935710320903595,[ 11.8         46.94201835 192.8357499 ],0.33,0.63,0.04,10967201020.69314,455.3095033838441,2.894840211771194,[ 11.8         48.47388181 226.4215477 ],0.06,0.65,0.29
2021-04-07 02:00:00,41991.49965336962,26.74426707487197,1.784788389452782,[  23.91635017  139.8708273  2213.536292  ],0.96,0.04,0.0,321627313.9990802,127.1424567923271,3.030461246637561,[ 37.4920747 205.62676   593.3336464],0.39,0.57,0.04,12812343862.587843,449.8956758134271,3.029531482263567,[ 69.0103528 241.4403412 489.3535377],0.07,0.62,0.3
2021-04-07 03:00:00,43737.213468900336,26.685077919734415,1.7543217034775052,[ 11.8         23.91635017 131.1701642 ],0.97,0.03,0.0,313467406.2146863,120.4102314470773,3.050932991171029,[ 38.71555723 199.1285777  444.4108057 ],0.41,0.55,0.04,11954154806.271181,434.59256440080225,3.0433691303272044,[ 56.91647606 241.4403412  505.3226594 ],0.08,0.63,0.29
2021-04-07 04:00:00,28511.045261239673,26.919496028277557,1.8426197872084145,[ 21.71984798 131.1701642  593.3336464 ],0.95,0.05,0.0,244133866.71334916,138.05319828944587,3.000728988928037,[12.18507055 39.97896578 75.98928704],0.35,0.6,0.05,10447875945.760881,479.61610181636325,3.0116519154477825,[ 58.77383697 241.4403412  593.3336464 ],0.06,0.61,0.33
2021-04-07 05:00:00,38356.204251783376,26.48369905205872,1.7961970909833656,[ 21.033461  131.1701642 593.3336464],0.96,0.04,0.0,286604800.8290003,127.61805093526294,3.1642046081812616,[ 11.8        37.4920747 192.8357499],0.4,0.54,0.06,12308190496.076174,520.2770350732735,3.1429066761123114,[ 51.68920838 233.8103842  593.3336464 ],0.07,0.55,0.38
2021-04-07 06:00:00,76798.17885304602,24.703953789209915,1.713897907484436,[16.26830907],0.98,0.02,0.0,428064532.2739327,105.07432973992628,3.2564011535847177,[16.26830907 39.97896578 78.46905285],0.49,0.46,0.05,16025988669.808418,481.97587505434154,3.2760531053235726,[ 16.79919438  48.47388181 265.8569135 ],0.09,0.55,0.35
2021-04-07 07:00:00,94182.70283819421,24.32173576736179,1.8445687009799472,[ 11.8         32.97276071 108.1829495 ],0.97,0.03,0.0,611132364.3717556,113.72622066652927,2.97002629557607,[11.8        22.4286339  51.68920838],0.44,0.53,0.03,21595759726.82854,401.35680915573255,3.0795776882777726,[ 11.8         55.11781116 111.7132942 ],0.1,0.64,0.27
2021-04-07 08:00:00,60010.31607281851,30.754885260473475,1.9645551576557103,[11.8        27.19437402],0.94,0.06,0.0,638192511.632149,132.75256049121327,2.7216402808812106,[ 11.8        69.0103528 199.1285777],0.4,0.57,0.03,24262799395.463066,404.9034339061817,2.961500280280838,[ 11.8       257.455348  489.3535377],0.1,0.65,0.25
2021-04-07 09:00:00,36905.84129889873,26.077011799542237,2.073566122097586,[11.8        24.69681475 53.37598736],0.94,0.06,0.0,398847843.9589587,162.50700321825812,2.9168302426167747,[11.8        26.33498199 81.0297411 ],0.32,0.62,0.06,19559003009.86467,535.7209308539856,2.9275491181259983,[12.99331985 27.19437402 86.4045341 ],0.06,0.58,0.36
2021-04-07 10:00:00,48944.913426680694,23.730831779918535,1.9993502627197266,[11.8        31.93076107],0.95,0.05,0.0,441681753.01329374,154.35602151195707,2.935721844755719,[ 21.71984798  98.2473162  192.8357499 ],0.32,0.62,0.06,20554820177.40609,508.97925921571783,2.957814115016577,[ 14.30731871  27.19437402 257.455348  ],0.06,0.59,0.35
2021-04-07 11:00:00,53179.205508159386,25.75394748752397,1.8777785270153733,[ 21.033461 135.450653],0.95,0.05,0.0,475200670.8006687,149.94186146533488,2.997820436189217,[11.8        39.97896578 89.22418168],0.33,0.62,0.05,21777407674.772423,503.21362908957593,2.953197989390771,[ 11.8         39.97896578 212.3369981 ],0.06,0.6,0.34
2021-04-07 12:00:00,50972.1487514787,27.38050557435319,1.8040802812447476,[11.8        23.16054969 98.2473162 ],0.95,0.05,0.0,442983984.7448838,144.1533600810539,3.151143326827827,[ 11.8         35.15988065 186.741787  ],0.35,0.58,0.06,20973090877.573345,553.5482392997043,3.0387355568855066,[ 42.63081512 292.7427044  556.4253342 ],0.06,0.55,0.39
2021-04-07 13:00:00,58765.08038256383,23.563407995495258,1.8158243148975926,[ 13.85518123 144.4352457  574.5832163 ],0.97,0.03,0.0,407429085.36981183,142.87466616287205,3.427104209430811,[14.30731871 37.4920747  89.22418168],0.37,0.54,0.08,20953657959.637386,637.6938332875939,3.0618217108725636,[ 14.30731871  42.63081512 257.455348  ],0.06,0.49,0.46
2021-04-07 14:00:00,44503.52759682951,25.36247479977673,1.8512289272434246,[ 16.26830907 612.6959611 ],0.96,0.04,0.0,392073181.2759865,173.9026843179957,3.570627893110539,[16.26830907 39.97896578 75.98928704],0.32,0.56,0.12,25025765688.727272,770.9145720321635,2.8692357138939153,[ 50.05573471 265.8569135  742.8844399 ],0.04,0.44,0.52
2021-04-07 15:00:00,34904.29589141449,27.181953263209646,1.9870690678763268,[11.8        25.50274832 69.0103528 ],0.94,0.06,0.0,393357362.32978547,183.37936150690993,3.2779151047875823,[ 17.91350366  37.4920747  192.8357499 ],0.29,0.6,0.11,24511935793.384315,727.6774451999988,2.8929106572609,[ 11.8        37.4920747 233.8103842],0.04,0.46,0.5
2021-04-07 16:00:00,45079.77590022745,23.384865346666068,1.880874115533551,[11.8        23.91635017],0.96,0.04,0.0,371136768.0328198,169.35651413780315,3.439075452658401,[ 12.99331985  24.69681475 175.1255164 ],0.31,0.58,0.11,22276187938.359985,719.6626834854262,2.9298579865747754,[ 25.50274832 241.4403412  505.3226594 ],0.04,0.45,0.5
2021-04-07 17:00:00,47584.63450257366,21.782819803205808,1.9239276557375642,[11.8        22.4286339  50.05573471],0.96,0.04,0.0,368593011.92239,166.6030282293861,3.3872341388587293,[11.8        22.4286339  44.02199067],0.31,0.59,0.1,21491802893.542294,699.0466919581628,2.9646480000557682,[ 13.85518123  28.99820714 257.455348  ],0.05,0.46,0.49
2021-04-07 18:00:00,39091.374033946006,23.833822110189473,1.9772420970502436,[11.8        32.97276071],0.95,0.05,0.0,360424788.4596927,174.07308470647294,3.3195164405821194,[ 12.58270714  34.04876402 175.1255164 ],0.3,0.6,0.1,21597573979.923737,710.2559833949584,2.9411801105079407,[ 23.91635017  45.45856458 292.7427044 ],0.04,0.46,0.5
2021-04-07 19:00:00,71878.17145793817,20.88794193040635,1.8422693091734181,[11.8        28.99820714],0.97,0.03,0.0,479423557.9001728,158.6673910519034,3.445991006983,[13.41733213 35.15988065 98.2473162 ],0.32,0.59,0.09,26477624156.972176,649.7456477738036,2.9250140701419958,[ 13.41733213  39.97896578 241.4403412 ],0.05,0.51,0.44
2021-04-07 20:00:00,72484.94613090127,20.81905868477024,1.864784822187917,[11.8        29.94450846],0.96,0.04,0.0,469733266.6849297,145.11479892194424,3.2695193317875213,[11.8        30.92169053 58.77383697],0.34,0.58,0.07,22974410935.251423,580.5390263381533,3.055473755760755,[ 24.69681475 249.3192874  489.3535377 ],0.06,0.53,0.42
2021-04-07 21:00:00,78371.11127555254,22.256099285574624,1.9406195211852884,[11.8        25.50274832],0.96,0.04,0.0,577823726.2691219,142.49004188150485,3.093752804743453,[11.8        26.33498199 69.0103528 ],0.35,0.59,0.06,26501036018.445614,531.8534257899793,3.0599773559643513,[ 11.8         26.33498199 101.4534304 ],0.07,0.56,0.37
2021-04-07 22:00:00,107250.0146407851,28.766732554789776,1.8749162739403655,[11.8        31.93076107],0.96,0.04,0.0,928249217.5678039,124.33825097555231,2.9008628933164107,[ 11.8         50.05573471 233.8103842 ],0.43,0.53,0.04,35230397285.255035,424.49369490822846,3.0304356582397936,[ 11.8         58.77383697 283.4914987 ],0.1,0.63,0.28
2021-04-07 23:00:00,117639.25627211545,29.922386779729436,1.8840691163284884,[11.8        34.04876402],0.96,0.04,0.0,1092721174.777236,125.13464341947923,2.8061403012301134,[ 11.8         53.37598736 219.2662121 ],0.43,0.54,0.03,40011098192.322975,392.65063210567484,2.94301572652898,[  58.77383697  292.7427044  2437.388563  ],0.1,0.66,0.24
2021-04-08 00:00:00,82912.21010844734,33.91451123991172,1.961722106021106,[11.8        39.97896578],0.94,0.06,0.0,1053372807.5289783,144.12695223183832,2.691408190729025,[ 11.8         56.91647606 233.8103842 ],0.37,0.6,0.03,41984781670.99368,400.636875466336,2.7658492372163224,[  69.0103528  354.9460316 2437.388563 ],0.09,0.7,0.22
2021-04-08 01:00:00,71420.4957185233,30.00743543348051,2.109647999658956,[14.30731871 42.63081512],0.93,0.07,0.0,937536303.6812968,160.18263084922356,2.6618807887022693,[ 14.77421084  62.67237105 233.8103842 ],0.31,0.65,0.03,40414573411.17699,418.67469869672385,2.6732734457731175,[  15.2563391  366.5290201 2360.36262  ],0.07,0.71,0.22
2021-04-08 02:00:00,23731.60455670112,40.90481262971366,2.3078883861728956,[11.8        50.05573471],0.84,0.16,0.0,582361717.5704341,192.69499662321962,2.434272750480576,[ 205.62676  2285.770837],0.22,0.74,0.05,28698481515.174522,470.1667907666234,2.696216616034751,[ 283.4914987 2437.388563 ],0.05,0.67,0.28
2021-04-08 03:00:00,28163.68482300502,36.173816110800395,2.4149927957056656,[ 11.8         56.91647606 119.1233615 ],0.84,0.16,0.0,674378935.8181481,199.8260179918957,2.3639970507218804,[  21.71984798  199.1285777  2213.536292  ],0.18,0.78,0.04,33143641358.620365,448.35053983567485,2.5831460510622373,[  16.79919438  354.9460316  2360.36262   ],0.04,0.72,0.24
2021-04-08 04:00:00,24334.404630937646,46.447785525968364,2.2229472694243824,[18.49807677 42.63081512],0.82,0.18,0.0,693310549.4827111,200.86036569207343,2.3843924808807775,[ 265.8569135 1127.768062  2143.58449  ],0.2,0.76,0.04,34456547155.68554,452.64772937789587,2.5504051211316487,[ 366.5290201 2360.36262  ],0.04,0.72,0.24
2021-04-08 05:00:00,31002.141706018574,29.43610142756697,2.0059155571406944,[ 11.8        22.4286339 111.7132942],0.93,0.07,0.0,387763118.86687076,165.06813832931044,2.7604025887467833,[12.18507055 28.08181068 69.0103528 ],0.27,0.68,0.05,17982732355.365726,474.2681635339567,2.8226923363007392,[ 28.08181068 265.8569135  574.5832163 ],0.05,0.65,0.3
2021-04-08 06:00:00,62685.871608616995,24.143830245852985,1.9390019117628057,[11.8        23.16054969 83.67399254],0.96,0.04,0.0,530028924.48214406,149.9257143644706,3.004179410423994,[ 17.91350366  56.91647606 219.2662121 ],0.33,0.62,0.05,23906888299.31656,480.1444425960276,2.8516336506992577,[ 13.41733213  86.4045341  274.5326481 ],0.06,0.64,0.3
2021-04-08 07:00:00,84184.56128362875,24.081104775900837,1.816323296413586,[11.8        26.33498199 98.2473162 ],0.97,0.03,0.0,585951479.383353,131.8493797576725,3.116647912663247,[ 20.3687651   42.63081512 101.4534304 ],0.38,0.57,0.04,24266907552.3049,457.2111478755979,2.9245491491269195,[ 20.3687651   53.37598736 101.4534304 ],0.07,0.64,0.29
2021-04-08 08:00:00,39485.72650754241,24.124551478721497,1.9061894826728274,[ 14.30731871  37.4920747  111.7132942 ],0.95,0.05,0.0,363044545.77799404,167.62821310907754,3.038794019727164,[11.8        24.69681475 64.71756464],0.27,0.67,0.06,18376848108.4734,538.2551824937167,2.8337546943363403,[ 20.3687651   39.97896578 302.2958056 ],0.04,0.61,0.35
2021-04-08 09:00:00,31567.975958289455,25.85892734897445,2.0101209828507227,[ 17.34740413  55.11781116 154.0157964 ],0.93,0.07,0.0,395713886.81084716,194.80706246459908,2.8315327214466692,[12.18507055 24.69681475 56.91647606],0.22,0.72,0.06,21437301500.161274,533.7014982659791,2.671497264255188,[12.18507055 24.69681475 58.77383697],0.03,0.64,0.32
2021-04-08 10:00:00,32355.357276545117,26.732988501530933,1.9751631051801057,[16.26830907 30.92169053 69.0103528 ],0.93,0.07,0.0,432995425.87064385,206.71133593942236,2.8616072398489925,[16.26830907 31.93076107 71.26237437],0.2,0.73,0.07,25034548083.02778,570.8803429101978,2.667936028966185,[ 16.26830907  32.97276071 283.4914987 ],0.03,0.61,0.36
2021-04-08 11:00:00,34073.35151621456,24.08037799569164,1.9624640610006492,[ 16.26830907  56.91647606 192.8357499 ],0.94,0.06,0.0,372549124.5258663,183.64851934891433,2.7610741057485297,[19.72507481 39.97896578 83.67399254],0.22,0.73,0.05,18335466996.030235,468.8682871858437,2.629004596398895,[ 26.33498199  92.13584309 249.3192874 ],0.03,0.69,0.27
2021-04-08 12:00:00,37029.694506729036,24.671784049991388,1.9317090600641764,[ 16.79919438  36.30725647 205.62676   ],0.95,0.05,0.0,396168333.99854666,182.6422208583896,2.82837489868617,[17.34740413 37.4920747  92.13584309],0.23,0.72,0.05,19559297881.3628,466.3829511989362,2.569647712431533,[ 17.34740413  64.71756464 265.8569135 ],0.04,0.71,0.26
2021-04-08 13:00:00,22993.00915027603,26.236382765266214,2.2596664095766488,[ 13.41733213  29.94450846 180.8404044 ],0.91,0.09,0.0,397969037.9878005,223.7330566431447,2.618668691833236,[ 16.26830907  37.4920747  241.4403412 ],0.16,0.77,0.07,23392223323.27208,559.6943598649162,2.631509717070692,[ 24.69681475 274.5326481  538.8412743 ],0.03,0.63,0.35
2021-04-08 14:00:00,20047.058798918326,32.68849966555037,2.335200710593296,[ 20.3687651   64.71756464 135.450653  ],0.88,0.12,0.0,486116201.4046239,233.49493975719287,2.4225361386605018,[ 21.033461  274.5326481 574.5832163],0.15,0.79,0.05,27587281024.366932,499.0898100069992,2.440297267176066,[  21.033461   354.9460316 2437.388563 ],0.03,0.71,0.26
2021-04-08 15:00:00,15944.218839681622,31.30156194911233,2.4563704943992186,[11.8        24.69681475 64.71756464],0.87,0.13,0.0,430583543.7643051,247.47317819004562,2.2838716036335165,[12.58270714 24.69681475 92.13584309],0.12,0.84,0.05,24560391469.33451,477.13774274181935,2.3265239830642517,[ 12.58270714  31.93076107 332.866618  ],0.02,0.75,0.23
2021-04-08 16:00:00,18936.16045580575,28.183764188397884,2.2824030289163293,[16.26830907 48.47388181 92.13584309],0.89,0.11,0.0,381314858.43306774,224.94200860580267,2.365236011701848,[ 21.033461    71.26237437 257.455348  ],0.14,0.82,0.04,20042246828.936146,440.2597375587486,2.3085569802782,[12.18507055 35.15988065 71.26237437],0.02,0.78,0.2
2021-04-08 17:00:00,32889.990974842316,23.113727623143646,1.9942647569309497,[ 14.77421084  31.93076107 212.3369981 ],0.94,0.06,0.0,364019265.80570906,184.153666201086,2.553211045164578,[14.77421084 32.97276071 71.26237437],0.2,0.78,0.02,15955407087.454319,359.5391102626649,2.183595265705155,[ 17.34740413  32.97276071 274.5326481 ],0.03,0.84,0.12
2021-04-08 18:00:00,36156.802650849546,24.565150667065797,1.8736687371879548,[ 17.91350366  73.58788638 144.4352457 ],0.95,0.05,0.0,334590972.4098161,155.6234301815771,2.6465137641545677,[ 32.97276071  78.46905285 265.8569135 ],0.26,0.73,0.01,12677010524.729351,311.33105651119797,2.125011606180155,[ 32.97276071  81.0297411  283.4914987 ],0.05,0.87,0.08
2021-04-08 19:00:00,38627.97179935378,24.361231407406443,1.9180802590132908,[ 13.85518123  41.28360327 226.4215477 ],0.96,0.04,0.0,382365404.2383585,170.07600869326376,2.7133799548591515,[ 18.49807677  41.28360327 274.5326481 ],0.26,0.73,0.02,16138698462.44014,352.71729965566635,2.1732122825175746,[ 21.71984798  45.45856458 302.2958056 ],0.04,0.84,0.11
2021-04-08 20:00:00,48494.07005731354,23.949602525060477,1.7880599741825176,[  23.16054969  205.62676    1825.620074  ],0.96,0.04,0.0,405339775.8594243,159.06054650049117,2.8322422088129326,[13.85518123 28.99820714 89.22418168],0.27,0.72,0.01,16401162396.042822,340.12491669802404,2.1457385578267427,[ 24.69681475  48.47388181 302.2958056 ],0.04,0.86,0.1
2021-04-08 21:00:00,40669.96251665287,23.845754587214607,1.8498405729034242,[ 16.26830907  31.93076107 119.1233615 ],0.96,0.04,0.0,351987997.6593369,157.60854568508557,2.762302057385472,[ 16.26830907  31.93076107 283.4914987 ],0.28,0.71,0.01,13907199339.951355,329.8622136449561,2.1375962680827643,[16.26830907 31.93076107 64.71756464],0.05,0.86,0.09
2021-04-08 22:00:00,45994.17148229441,25.70953621281947,1.7461123810534775,[ 19.72507481  42.63081512 175.1255164 ],0.97,0.03,0.0,355303128.67989254,134.24185467193425,2.815575996363038,[ 20.3687651   45.45856458 265.8569135 ],0.34,0.65,0.01,12342107488.705814,298.7854109954055,2.19788591883939,[ 20.3687651   45.45856458 283.4914987 ],0.07,0.85,0.08
2021-04-08 23:00:00,31725.697420463242,23.405400728242622,1.9012998300621273,[12.99331985 25.50274832 98.2473162 ],0.96,0.04,0.0,283091204.0646186,160.8222815688635,2.72283217182625,[ 12.99331985  44.02199067 274.5326481 ],0.26,0.72,0.02,11360933924.67732,338.21150691858054,2.208005230347597,[ 15.7542007   51.68920838 292.7427044 ],0.05,0.84,0.12
2021-04-09 00:00:00,9838.964262708365,27.493384266982332,2.373521878833309,[11.8        24.69681475 48.47388181],0.89,0.11,0.0,204746203.61377174,220.4716472277252,2.2296122373384093,[ 17.91350366  50.05573471 257.455348  ],0.12,0.84,0.03,10093134835.682423,399.04914408228944,2.2555223182974444,[ 17.91350366  50.05573471 283.4914987 ],0.02,0.8,0.18
2021-04-09 01:00:00,19477.666132696308,27.78264777029662,1.9313500069973,[ 21.71984798 226.4215477 ],0.94,0.06,0.0,239219482.390334,175.68225003935,2.599681524267418,[ 45.45856458  86.4045341  257.455348  ],0.23,0.75,0.02,10284691119.988184,364.31113864605635,2.2812906407253712,[  50.05573471  265.8569135  2010.242843  ],0.04,0.81,0.15
2021-04-09 02:00:00,18273.89205878491,29.7778709590023,1.9002797090571,[ 18.49807677 205.62676    593.3336464 ],0.94,0.06,0.0,220812363.99316654,159.5361543768525,2.555550046976759,[ 44.02199067  89.22418168 249.3192874 ],0.26,0.72,0.02,8508987273.487781,320.3440522230609,2.1970750697755204,[ 50.05573471 274.5326481  593.3336464 ],0.05,0.84,0.11
2021-04-09 03:00:00,17827.73384902983,26.47244831710032,1.911090914904744,[ 12.58270714 186.741787   574.5832163 ],0.95,0.05,0.0,186710975.8178386,158.8191510667581,2.6296117739844287,[12.58270714 39.97896578 81.0297411 ],0.26,0.72,0.02,7357095250.949633,337.82277497492385,2.3005962874256194,[ 58.77383697 265.8569135  574.5832163 ],0.05,0.82,0.13
2021-04-09 04:00:00,33576.94248015784,25.123872738839456,1.8189352164721435,[ 13.41733213 111.7132942  212.3369981 ],0.96,0.04,0.0,273531695.1139279,140.3008707924243,2.7697482357840477,[ 13.41733213  39.97896578 257.455348  ],0.32,0.67,0.01,9815674140.53482,308.2632064287079,2.2285501179925395,[ 13.41733213  51.68920838 274.5326481 ],0.06,0.84,0.09
2021-04-09 05:00:00,25162.794629198983,26.49199463924488,1.8827731138556472,[ 12.99331985  26.33498199 219.2662121 ],0.96,0.04,0.0,232044309.29615024,142.7239554232526,2.6755888587122416,[ 13.41733213  39.97896578 101.4534304 ],0.32,0.67,0.01,8292743301.523021,303.80443492403526,2.2177961011406975,[13.41733213 27.19437402 53.37598736],0.07,0.84,0.09
2021-04-09 06:00:00,47732.63128036802,23.632996508969384,1.7658127930958716,[11.8        25.50274832 69.0103528 ],0.98,0.02,0.0,270103988.89011395,105.36942481684491,2.9196173136574175,[ 11.8        37.4920747 241.4403412],0.46,0.53,0.01,8106632427.37958,293.8549026851771,2.5883069218968515,[11.8        37.4920747  71.26237437],0.11,0.78,0.11
2021-04-09 07:00:00,48767.61298157163,22.249235250049093,1.7148171696940502,[ 12.18507055  29.94450846 199.1285777 ],0.98,0.02,0.0,256172934.68959987,110.13667167478805,3.027652982068743,[15.7542007  32.97276071 89.22418168],0.42,0.57,0.02,8204963137.993903,317.9406248073279,2.6390601958011826,[20.3687651  44.02199067 89.22418168],0.09,0.77,0.15
2021-04-09 08:00:00,44165.381491724154,23.670418907127683,1.7399868347348442,[ 17.91350366  41.28360327 212.3369981 ],0.97,0.03,0.0,304361527.09855956,135.45919992241147,2.9405355708543452,[ 20.3687651   42.63081512 241.4403412 ],0.33,0.65,0.02,11243842761.639252,339.58197003141566,2.4343798580595983,[ 11.8         42.63081512 265.8569135 ],0.06,0.8,0.14
2021-04-09 09:00:00,36190.645364891345,24.941628113673683,1.8484421526784227,[ 17.91350366  44.02199067 192.8357499 ],0.96,0.04,0.0,330246628.88966143,156.82422383136267,2.7591674990215185,[ 17.91350366  46.94201835 241.4403412 ],0.27,0.71,0.02,13286690751.464697,352.1383797390826,2.33183093642049,[11.8        22.4286339  48.47388181],0.05,0.82,0.13
2021-04-09 10:00:00,40663.87656733541,23.319365263471976,1.8784437343405183,[ 15.7542007   89.22418168 169.5912293 ],0.96,0.04,0.0,365185326.01686573,164.6935773153281,2.758396618719721,[16.26830907 44.02199067 95.14252104],0.25,0.73,0.02,15269065712.268978,359.66895364337256,2.26772353972302,[ 19.10172631  69.0103528  302.2958056 ],0.04,0.83,0.12
2021-04-09 11:00:00,43819.84627396919,23.57488043635237,1.8495717007042178,[ 18.49807677  35.15988065 169.5912293 ],0.96,0.04,0.0,383721344.65730715,163.2279247296439,2.8085596844377845,[19.10172631 42.63081512 86.4045341 ],0.27,0.71,0.02,16051200902.42005,359.28347686571624,2.234791626250539,[ 19.10172631  51.68920838 332.866618  ],0.05,0.84,0.12
2021-04-09 12:00:00,30919.556501185943,24.866424940169836,1.9800408179711846,[15.2563391  38.71555723 95.14252104],0.94,0.06,0.0,362961222.6122309,185.11639732452838,2.5931876544110306,[19.72507481 39.97896578 95.14252104],0.21,0.77,0.02,16181816061.506115,367.6644337321971,2.1773622237689714,[ 20.3687651   39.97896578 312.1606541 ],0.04,0.84,0.12
2021-04-09 13:00:00,24466.08298234618,27.162068036741836,2.173331846835635,[ 14.30731871  28.99820714 144.4352457 ],0.91,0.09,0.0,421450576.1124338,210.78970890262707,2.341062525076888,[14.30731871 29.94450846 64.71756464],0.15,0.83,0.02,19995575775.79828,374.4781664346037,2.1094189385061846,[ 19.10172631  39.97896578 312.1606541 ],0.02,0.85,0.12
2021-04-09 14:00:00,35780.41183801534,24.54697240722225,1.9007962542834047,[ 17.91350366 159.0418089 ],0.95,0.05,0.0,366067090.0851526,171.43977116408792,2.6446630170736483,[11.8        28.99820714 55.11781116],0.23,0.76,0.02,15268730563.533089,344.58756086389553,2.166043734180009,[ 37.4920747   75.98928704 322.3474232 ],0.04,0.85,0.11
2021-04-09 15:00:00,47714.042179018244,22.682493710200387,1.816693413274704,[ 15.7542007   31.93076107 154.0157964 ],0.96,0.04,0.0,363124924.1043828,148.28043513976777,2.791842295350582,[15.7542007  32.97276071 71.26237437],0.28,0.71,0.01,13706440821.547092,322.0856050943499,2.222722304489965,[21.71984798 42.63081512 86.4045341 ],0.05,0.85,0.1
2021-04-09 16:00:00,60738.55982060824,22.978739633117716,1.7546205441373528,[ 14.77421084 149.1486151 ],0.97,0.03,0.0,419637993.5092678,139.1698438057831,2.9104550164964746,[ 20.3687651   42.63081512 265.8569135 ],0.32,0.67,0.01,15488196334.752733,324.3623696526183,2.262551832734184,[ 16.26830907  69.0103528  302.2958056 ],0.06,0.84,0.1
2021-04-09 17:00:00,62496.70571900134,22.566889797227443,1.7612029396465663,[ 20.3687651 144.4352457],0.97,0.03,0.0,424257794.1822842,138.00903461613538,2.885178814033455,[ 21.71984798  62.67237105 265.8569135 ],0.31,0.68,0.01,15439854076.583714,319.6819537510528,2.275491605936953,[ 13.41733213  36.30725647 154.0157964 ],0.06,0.85,0.1
2021-04-09 18:00:00,55511.1818969319,22.09097947568297,1.7619470913953328,[11.8        23.16054969 73.58788638],0.97,0.03,0.0,361320947.7613592,135.86371364428052,2.8983370528398305,[12.18507055 23.16054969 75.98928704],0.31,0.68,0.01,12968562487.43974,314.94684852975223,2.266881048273416,[ 15.7542007   32.97276071 292.7427044 ],0.06,0.85,0.1
2021-04-09 19:00:00,39350.296460770216,23.318697240022217,1.794892588303916,[ 11.8         24.69681475 159.0418089 ],0.96,0.04,0.0,302643347.3952613,149.77098851253817,2.87926327938209,[ 19.72507481  38.71555723 274.5326481 ],0.28,0.7,0.02,11984567334.611153,351.56419613680265,2.3280949085879783,[ 19.72507481  38.71555723 332.866618  ],0.05,0.82,0.13
