Time,SO2,NO,NOx,NO2,CO,O3,THC,CH4,NMHC,PM10,PM25,WS,WD,AT,RH,RT,Benzene,Toluene,EthylBenzene,m/p-Xylene,o-Xylene,Si,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Sr,Ag,Cd,Sn,Sb,Ba,Hg,Tl,Pb,NH3,HF,HCl,HNO2,HNO3,G-SO2,Na+,NH4+,K+,Mg2+,Ca2+,F-,Cl-,NO2-,NO3-,PO43-,SO42-
2020/9/15 19:00,2.2,29.5,61,31.4,1.55,14.5,2.1,1.9,0.2,30,15,0.7,357,28.3,94.8,27.9,0.43,2.47,0.29,1.71,0.54,0.095222,0.006111,-,0.002338,0.00367,0.219725,-,0.000848,0.012549,0.019436,-,0.00056,-,0.002297,-,-,0.005855,0.019251,0.016064,0.009882,-,-,0.002599,22.5722,-,-,-,-,-,0.0589,4.5321,0.2357,1.586,-,-,-,-,-,-,-
2020/9/15 20:00,1.9,26.7,62.2,35.5,1.52,11.3,2.2,2,0.2,37,27,0.5,6,28.1,94.9,27.9,0.37,3.43,0.32,1.36,0.43,0.945111,0.011171,-,0.002287,0.004358,0.231538,-,-,0.008627,0.02092,-,-,0.000331,0.005034,-,-,0.009219,0.017114,0.013656,0.007019,-,-,-,21.3438,-,-,-,-,-,0.0582,4.8163,0.1213,1.7655,-,-,-,-,-,-,-
2020/9/15 21:00,1.6,23.7,62.8,39.1,1.28,8.8,2.3,2,0.3,38,23,0.5,269,27.9,94.9,27.9,0.4,4.67,0.31,1.33,0.4,2.354,0.016915,-,0.002609,0.003569,0.216521,-,-,-,0.034759,-,-,0.001174,0.011116,-,-,0.01055,0.010511,0.010747,0.006907,9.8E-05,-,-,20.7981,-,-,-,-,-,0.0575,5.3844,0.1246,2.0743,-,-,-,-,-,-,-
2020/9/15 22:00,1.3,3.8,25.2,21.4,0.67,15.6,2.6,2.1,0.5,32,18,0.6,196,27.4,94.9,27.9,0.42,4.83,0.35,1.46,0.48,2.082,0.014578,0.000614,0.00193,0.005685,0.212909,-,-,-,0.044638,-,0.000121,0.003861,0.010317,-,-,-,-,0.018575,0.006421,-,-,-,20.26,-,-,-,-,-,0.0631,5.5972,0.2813,2.0565,-,-,-,-,-,-,-
2020/9/15 23:00,1.3,3.7,19.9,16.2,0.65,19.8,2.5,2.1,0.4,38,25,0.5,177,27.1,94.9,27.9,0.26,12.72,0.41,1.69,0.53,0.625281,0.009593,-,0.002652,0.012881,0.197285,-,-,-,0.056851,-,0.002047,0.001798,0.005265,-,-,-,0.011466,0.01152,0.000979,-,-,-,18.3884,-,-,-,-,-,0.0776,5.6457,0.131,1.9644,-,-,-,-,-,-,-
2020/9/16 00:00,2.4,2.7,18.6,15.9,0.55,20.6,2.8,2.1,0.7,29,17,0.5,175,26.8,94.9,24.5,0.12,9.91,0.35,1.3,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.5394,-,-,-,-,-,0.616,6.2666,0.1213,1.9838,0.0728,-,-,-,-,-,-
2020/9/16 01:00,1.4,2.4,18.3,15.9,0.58,22.2,2.7,2.1,0.6,24,17,0.4,228,26.4,94.9,24.7,0.15,16.8,0.95,3.95,1.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.5901,-,-,-,-,-,0.3444,6.4509,0.0825,1.8334,0.3007,-,-,-,-,-,-
2020/9/16 02:00,0.7,2.1,9.7,7.6,0.53,27.5,2.4,2.1,0.3,23,16,0.4,209,26.2,94.9,24.6,0.08,14.71,0.68,3.24,1.21,0.149578,0.003145,-,-,0.004285,0.105343,-,0.000492,0.005399,0.071974,-,0.000665,0.000587,0.005251,-,-,-,0.01386,0.005789,-,-,-,0.006429,16.8366,-,-,-,-,-,0.1407,4.5738,0.0873,1.5133,-,-,-,-,-,-,-
2020/9/16 03:00,0.7,2.2,11.4,9.3,0.64,26.2,2.2,2,0.2,21,14,0.5,297,25.9,94.9,24.8,0.34,10.16,0.13,0.75,0.19,0.097971,0.002954,0.000379,0.002374,0.005561,0.08074,-,0.001553,0.003772,0.049191,-,0.000773,0.000473,0.004937,-,-,-,0.009484,0.011196,-,-,-,0.006832,15.7003,-,-,-,-,-,0.6611,4.1964,0.1246,1.4228,-,-,-,-,-,-,-
2020/9/16 04:00,0.7,12.9,46.9,33.9,0.56,12.1,2.3,2.1,0.3,34,25,0.4,261,25.7,94.9,24.7,0.08,6.65,0.11,0.53,0.11,0.110761,0.002798,-,0.002252,0.003538,0.086167,-,0.000797,0.004442,0.034164,-,0.000575,0.000284,0.004124,-,-,-,0.01131,0.01171,-,-,-,0.007278,15.8861,-,-,-,-,-,0.3257,3.8659,0.1485,1.4084,-,-,-,-,-,-,-
2020/9/16 05:00,0.4,2.7,18,15.3,0.47,17.3,2.6,2.2,0.5,33,17,0.3,219,25.4,94.7,25,0.1,7.98,0.25,0.98,0.29,1.873,0.011815,-,0.001352,0.004685,0.096258,-,-,-,0.042177,-,0.00245,0.002757,0.015267,-,-,-,-,0.01415,-,-,-,-,17.089,-,-,-,-,-,0.3114,4.8527,0.2731,1.5856,-,-,-,-,-,-,-
2020/9/16 06:00,0.9,3.8,14.7,10.8,0.38,16.2,2.4,2.1,0.3,32,17,0.2,209,25.7,94.5,27.4,0.14,10.83,0.34,1.37,0.41,0.501031,0.00595,-,0.001219,0.004258,0.082692,-,-,-,0.042723,-,0.002818,0.00137,0.007587,-,-,-,0.010098,0.012713,-,-,-,-,16.2056,-,-,-,-,-,0.0786,4.5714,0.2701,1.4583,-,-,-,-,-,-,-
2020/9/16 07:00,1.2,15.4,28.9,13.4,0.78,19.6,2.2,2,0.2,29,8,0.4,305,27.7,89.2,28,0.13,6.2,0.28,1.17,0.34,0.07143,0.003887,-,0.000464,0.003044,0.094412,-,0.000615,0.005605,0.050489,-,0.000646,0.00019,0.005524,-,-,-,0.00751,0.011936,-,-,-,0.007168,20.6569,-,-,-,-,-,0.0473,3.9263,0.2223,1.3151,-,-,-,-,-,-,-
2020/9/16 08:00,1.8,19.3,45.9,26.6,1.25,27,2.3,2.1,0.3,46,23,1.1,320,29.1,71.2,28.4,0.2,3.95,0.28,1.17,0.39,0.073019,0.004944,-,0.001036,0.002531,0.176334,-,0.000527,0.011077,0.036999,-,-,0.000171,0.004268,-,-,-,0.009723,0.016606,0.005071,-,-,0.008448,19.9948,-,-,-,-,-,0.0287,4.0671,0.206,1.2168,-,-,-,-,-,-,-
2020/9/16 09:00,2.8,17,47.9,30.9,1.11,35.7,2.4,2.1,0.3,55,38,1.2,333,29.9,66.5,28.7,0.29,4.54,0.4,1.43,0.49,0.302945,0.008769,-,0.003533,0.006113,0.328621,-,-,0.01099,0.082855,-,0.003207,0.003048,0.01199,-,-,-,0.013232,0.01668,0.01143,-,-,0.008522,23.5028,-,-,-,-,-,0.0295,6.1819,0.2651,1.586,-,-,-,-,-,-,-
2020/9/16 10:00,4.6,13.8,43.9,30.2,1.02,49.8,2.3,2.1,0.2,67,43,1.4,341,30.8,61.1,27.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.8069,-,-,-,-,-,0.0287,7.6551,0.115,1.7102,0.5222,-,-,-,-,-,-
2020/9/16 11:00,4.6,8,30.7,22.7,1.21,65,2.1,2,0.1,64,37,1.4,346,31.5,60.9,28.1,0.49,4.84,0.5,1.46,0.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.5054,-,-,-,-,-,0.0687,10.0364,0.1375,1.9101,1.5614,-,-,-,-,-,-
2020/9/16 12:00,4.1,7.4,25.2,17.8,0.89,63.3,2.1,2,0.1,40,22,2.1,330,32.1,59.9,23.9,0.37,3.24,0.31,0.97,0.34,0.055782,0.007578,0.000879,0.005732,0.012799,0.426142,-,0.002008,0.011022,0.171317,-,0.002371,0.009969,-,-,-,-,0.012587,0.009871,0.003046,-,-,0.020371,27.4426,-,-,-,-,-,0.1719,10.3212,0.0737,1.6695,1.0753,-,-,-,-,-,-
2020/9/16 13:00,2.9,6.9,19.9,13,0.56,57.1,2.1,2,0.1,31,22,2.3,330,31.5,63.2,24.1,0.19,2.31,0.17,1.29,0.29,0.088536,0.007741,0.00203,-,0.006717,0.320253,-,0.010295,0.012892,0.06935,-,-,0.003124,0.020092,-,-,-,-,0.013198,-,-,-,0.009993,29.1285,-,-,-,-,-,0.2553,7.1443,0.1228,1.4436,-,-,-,-,-,-,-
2020/9/16 14:00,2.4,7,21.2,14.2,0.73,59.8,2.1,2,0.1,35,21,2,335,31.5,62.8,24.2,0.11,1.78,0.15,0.72,0.16,-,0.005695,0.002575,0.001818,0.002105,0.162138,-,0.002415,0.010595,0.03256,-,-,0.000877,0.010423,-,-,-,-,0.008331,0.001481,-,-,0.005496,28.4253,-,-,-,-,-,0.2013,5.8431,0.2259,1.4681,-,-,-,-,-,-,-
2020/9/16 15:00,1.9,8.5,23.6,15.2,0.8,57.6,2.1,2,0.1,36,12,1.9,348,31.1,60.9,24.3,0.09,2.34,0.14,0.74,0.21,0.032708,0.006821,0.002659,0.003953,0.003029,0.176428,-,0.001492,0.009596,0.033291,-,0.000356,0.000898,0.010156,-,-,-,0.016797,0.005443,0.004415,-,-,0.016015,29.4742,-,-,-,-,-,0.2602,5.8922,0.1326,1.6449,-,-,-,-,-,-,-
2020/9/16 16:00,2.3,10.2,29.3,19.1,1,49,2.1,1.9,0.2,28,19,1.8,337,30.9,58.6,24.4,0.06,2.88,0.11,0.77,0.21,0.12526,0.011797,0.003517,0.00239,0.003527,0.18823,-,0.001751,0.010275,0.032638,-,0.000703,0.000922,0.009191,-,-,-,0.011791,0.010245,0.001842,-,-,0.010898,27.0763,-,-,-,-,-,0.1116,5.3111,0.1164,1.6151,-,-,-,-,-,-,-
2020/9/16 17:00,1.2,18.4,47.2,28.9,1.53,33.8,2.1,1.9,0.2,31,16,1.5,330,30.2,61.2,24.9,0.13,2.87,0.2,0.96,0.32,0.027642,0.011276,0.003309,0.002109,0.003744,0.214338,-,0.001594,0.012451,0.029688,-,0.000724,0.001028,0.008667,-,-,-,0.015433,0.008116,0.00669,-,-,0.006612,24.4343,-,-,-,-,-,0.0884,5.1753,0.1326,1.5958,-,-,-,-,-,-,-
2020/9/16 18:00,2.2,23.8,56.5,32.7,1.62,25,2.3,2,0.3,35,17,1.7,323,29.7,68.2,27.6,0.38,4.07,0.34,1.43,0.5,-,0.011548,0.000635,0.001973,0.003825,0.247724,-,0.001252,0.01573,0.029525,-,-,0.000561,0.006447,-,-,0.007195,0.008164,0.018522,0.008801,-,-,0.005149,22.2302,-,-,-,-,-,0.034,5.2723,0.1407,1.4842,-,-,-,-,-,-,-
2020/9/16 19:00,2.3,21.5,49,27.5,1.46,29.3,2.2,2,0.3,33,12,1.6,328,28.8,92.8,27.7,0.52,4.57,0.43,1.76,0.62,0.123732,0.009106,0.002108,0.002306,0.003635,0.263305,-,0.00254,0.015564,0.023359,-,0.000225,0.000438,0.005395,0.000506,-,-,0.013006,0.028428,0.008658,-,-,0.004048,20.7034,-,-,-,-,-,0.0335,4.9246,0.2299,1.6048,-,-,-,-,-,-,-
2020/9/16 20:00,2.4,20,48.9,28.9,1.42,29.4,2.3,2,0.3,35,15,1.3,355,29,94.8,27.6,0.29,3.15,0.44,1.92,0.67,0.011549,0.008981,0.010779,0.001314,0.003662,0.206461,-,0.004081,0.01175,0.01992,-,-,0.000346,0.005799,-,-,-,0.009565,0.01064,0.005381,-,-,0.004314,19.1549,-,-,-,-,-,0.0491,5.5583,0.2553,1.6449,-,-,-,-,-,-,-
2020/9/16 21:00,2.5,18.1,46.5,28.4,1.63,28.5,2.3,2,0.3,36,21,1,352,28.7,94.8,27.6,0.36,2.76,0.35,1.48,0.46,0.032477,0.009119,0.002904,0.00188,0.005354,0.252613,-,0.00248,0.014372,0.028069,-,0.000265,0.000576,0.006898,-,-,-,-,0.018169,0.007408,-,-,0.004939,19.4491,-,-,-,-,-,0.0442,5.5485,0.1178,1.6351,-,-,-,-,-,-,-
2020/9/16 22:00,2.7,13.4,44.9,31.5,1.45,22.7,2.2,2,0.2,40,25,0.6,344,28.6,94.9,27.6,0.33,3.55,0.33,1.42,0.44,0.012641,0.008176,0.002019,0.002142,0.006173,0.259157,-,0.002101,0.015406,0.042793,-,-,0.000488,0.00867,-,-,-,0.012629,0.015663,0.008266,-,-,0.00599,19.9355,-,-,-,-,-,0.0862,6.2132,0.1246,1.7006,-,-,-,-,-,-,-
2020/9/16 23:00,2.6,7.5,33.8,26.3,1.23,24.3,2.3,2.1,0.3,43,27,0.5,353,28.1,94.9,27.6,0.32,3.31,0.28,1.18,0.41,0.722565,0.011316,0.001404,0.001681,0.005234,0.202681,-,-,0.010449,0.036587,-,0.003397,0.000777,0.011885,-,-,-,0.009048,0.010336,0.005302,-,-,-,21.377,-,-,-,-,-,0.0431,6.903,0.1293,1.715,-,-,-,-,-,-,-
2020/9/17 00:00,1.1,3,24,21,0.64,19.7,2.3,2.1,0.2,34,25,0.5,204,27.6,94.9,24.6,0.33,4.08,0.29,1.34,0.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.573,-,-,-,-,-,0.4174,7.3113,0.3192,1.6154,-,-,-,-,-,-,-
2020/9/17 01:00,0.8,2.3,18.9,16.7,0.52,18.3,2.6,2.3,0.3,40,27,0.5,216,27.2,94.9,24.6,0.03,6.3,0.44,1.94,0.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.9409,-,-,-,-,-,0.658,7.1983,0.1473,1.5467,-,-,-,-,-,-,-
2020/9/17 02:00,-,2.8,18.9,16.2,0.68,17.8,2.6,2.2,0.4,44,33,0.5,248,27,94.9,24.8,0.05,7.38,0.37,1.43,0.44,0.09039,0.006643,0.003144,0.003248,0.01134,0.141674,-,0.001501,0.004247,0.066337,-,0.001364,0.001254,0.010416,-,-,0.006068,-,0.004135,-,-,-,0.007013,19.6897,-,-,-,-,-,0.7324,6.8923,0.3347,1.6394,-,-,-,-,-,-,-
2020/9/17 03:00,-,2.7,20.7,18,0.76,19.4,2.7,2.2,0.5,39,31,0.5,239,26.6,94.9,24.7,0.08,10.27,0.3,1.2,0.34,0.092261,0.005963,0.003116,0.002219,0.011479,0.158866,-,0.002156,0.009783,0.092583,-,0.001142,0.002203,0.012464,-,-,-,-,0.004776,-,-,-,0.012731,18.9487,-,-,-,-,-,0.3444,6.8826,0.1358,1.7655,-,-,-,-,-,-,-
2020/9/17 04:00,0.3,1.5,12.5,11,0.52,20.5,2.5,2.1,0.4,42,30,0.5,211,26.5,94.9,24.8,0.14,11.99,0.71,2.95,1.04,0.070883,0.005795,0.003085,0.0011,0.01093,0.153479,-,0.00259,0.008558,0.091018,-,0.001283,0.002369,0.012883,-,-,-,-,0.006399,-,-,-,0.011962,17.9846,-,-,-,-,-,0.2013,6.7515,0.2799,1.5909,0.0196,-,-,-,-,-,-
2020/9/17 05:00,0.3,1.7,10.1,8.5,0.51,20.9,2.3,2.1,0.3,40,27,0.5,234,26.1,94.8,25,0.09,7.77,0.31,1.42,0.49,0.034741,0.005306,0.002787,0.001345,0.009574,0.126476,-,0.002252,0.007362,0.074365,-,0.001344,0.001889,0.01086,-,-,-,-,0.018696,-,-,-,0.010869,18.0008,-,-,-,-,-,0.4365,6.5237,0.1455,1.4114,-,-,-,-,-,-,-
2020/9/17 06:00,0.8,6.5,18.6,12.1,0.69,16.3,2.3,2,0.2,37,28,0.2,258,26.3,94.5,27.1,0.02,6.57,0.1,0.58,0.12,0.072583,0.005795,0.001709,0.001561,0.008539,0.123919,-,0.001427,0.005546,0.072676,-,0.001241,0.001833,0.010219,-,-,-,0.00939,0.016916,-,0.00029,-,0.009402,19.2886,-,-,-,-,-,0.2765,6.4751,0.1358,1.4648,-,-,-,-,-,-,-
2020/9/17 07:00,1.7,11.5,28.4,17,1.11,19.9,2.7,2.1,0.6,49,28,0.3,271,27.8,94.5,27.3,0.09,7.5,0.16,0.61,0.15,0.027209,0.004584,0.001862,0.001614,0.007266,0.12776,-,0.001528,0.007032,0.063968,-,0.001033,0.001622,0.009896,-,-,-,0.01657,0.004208,-,-,-,0.015238,19.093,-,-,-,-,-,0.0575,5.7677,0.1246,1.6719,-,-,-,-,-,-,-
2020/9/17 08:00,2.4,11.6,34.4,22.7,1.2,29.2,2.4,2.1,0.3,57,31,0.5,249,29.3,83,27.5,0.23,11.78,0.74,2.85,1.05,0.035468,0.009382,0.001325,0.005127,0.008739,0.248364,-,0.002375,0.012675,0.078836,-,0.001953,0.001895,0.010104,-,-,-,-,0.00875,0.00342,-,-,0.018659,20.0028,-,-,-,-,-,0.0295,5.9806,0.1178,1.8168,-,-,-,-,-,-,-
2020/9/17 09:00,1.8,10,37.1,27,1.08,42.9,2.4,2.1,0.3,57,35,0.8,326,30.4,68.1,27.7,0.44,7.46,0.58,2.13,0.79,0.112226,0.010515,0.001259,0.007203,0.009171,0.376038,-,0.000458,0.013888,0.086758,-,0.00398,0.004464,0.012359,-,-,-,-,0.004785,0.007489,-,-,0.012245,22.1624,-,-,-,-,-,0.0534,7.1251,0.1261,1.7655,0.228,-,-,-,-,-,-
2020/9/17 10:00,1.6,9.2,31.8,22.6,1,55.3,2.1,1.9,0.2,53,38,1.6,345,30.1,76.7,27.8,-,-,-,-,-,0.359898,0.008369,0.000611,0.003307,0.008741,0.293482,-,-,0.005625,0.070462,-,0.005705,0.004385,0.011785,-,-,-,0.00823,0.008082,0.00879,-,-,-,25.4898,-,-,-,-,-,0.0485,7.6829,0.1358,1.6685,0.2862,-,-,-,-,-,-
2020/9/17 11:00,1.4,8.3,26.3,17.9,0.78,55.1,2,1.8,0.2,42,23,1.7,331,30.4,77.5,27.9,0.16,4.42,0.38,1.22,0.48,0.188267,0.01204,0.00191,0.003305,0.014396,0.364592,-,-,0.013141,0.088047,-,0.003245,0.00332,0.011867,-,-,0.007237,0.015829,0.019997,0.006929,-,-,0.005111,27.6252,-,-,-,-,-,0.0442,8.9071,0.1473,1.6498,0.2799,-,-,-,-,-,-
2020/9/17 12:00,0.9,7.1,22.9,15.7,0.9,55.7,2.1,2,0.2,38,30,1.7,319,31.4,67.6,24.2,0.1,2.79,0.23,0.85,0.3,0.019682,0.0121,0.004165,0.001869,0.009475,0.237895,-,0.001922,0.010207,0.064847,-,0.001151,0.001291,0.008794,-,-,-,0.011668,0.013334,0.004182,-,-,0.00459,26.9051,-,-,-,-,-,0.2062,7.5911,0.1228,1.3847,-,-,-,-,-,-,-
2020/9/17 13:00,0.9,6.7,24.4,17.7,0.7,59.1,2.1,2,0.2,38,23,1.7,329,32.4,59.1,24.3,0.21,2.83,0.2,0.89,0.26,0.080618,0.008307,0.00292,0.002104,0.006219,0.204544,-,0.002158,0.010418,0.04647,-,-,0.001185,0.00776,-,-,-,-,0.00845,0.002795,-,-,0.005948,27.3688,-,-,-,-,-,0.2357,6.7122,0.1326,1.4387,-,-,-,-,-,-,-
2020/9/17 14:00,0.6,7.2,23.7,16.6,0.7,56.5,2.1,1.9,0.2,32,22,1.6,330,32.3,54.7,24.3,0.16,2.4,0.15,0.76,0.27,-,0.008264,0.001547,0.002349,0.005193,0.201454,-,0.001351,0.010356,0.048182,-,0.000728,0.000997,0.009655,-,-,-,0.010656,0.003732,0.004978,-,-,0.004165,29.2643,-,-,-,-,-,0.1129,5.9904,0.221,1.6302,-,-,-,-,-,-,-
2020/9/17 15:00,0.4,10.1,28,17.9,0.73,43.3,2.2,1.9,0.3,32,15,1.8,318,32.3,47.4,24.3,0.22,2.9,0.29,1.24,0.46,0.004679,0.006348,0.001012,0.001592,0.005336,0.194537,-,0.000901,0.009794,0.040548,-,0.001027,0.000628,0.008617,-,-,-,0.01052,0.006783,0.004971,-,-,0.003632,27.9459,-,-,-,-,-,0.0795,5.3528,0.0994,1.5258,-,-,-,-,-,-,-
2020/9/17 16:00,0.5,17,35.7,18.6,1,33.6,2.1,1.9,0.2,25,15,1.7,339,31.4,50.8,24.6,0.43,3.09,0.31,1.44,0.56,0.127414,0.007874,0.001248,0.001322,0.00237,0.191805,-,0.001007,0.010126,0.024121,-,-,0.000461,0.005899,-,-,0.007648,-,0.013868,0.00384,-,-,0.003342,25.4883,-,-,-,-,-,0.0631,4.86,0.1116,1.2465,-,-,-,-,-,-,-
2020/9/17 17:00,0.9,20.6,44,23.4,1.41,26.4,2.2,2,0.2,28,16,1.5,336,30.1,56.3,24.9,0.41,2.69,0.21,0.94,0.28,0.062668,0.009417,0.000885,0.00144,0.004341,0.240741,-,0.001505,0.012058,0.028545,-,-,0.000334,0.004314,-,-,-,-,0.014283,0.00602,-,-,0.004364,23.9088,-,-,-,-,-,0.0442,4.2669,0.1031,1.3012,-,-,-,-,-,-,-
2020/9/17 18:00,0.9,30.6,57.3,26.7,1.48,17.8,2.2,2,0.3,35,17,1.6,337,30,56.5,27.8,0.64,3.83,0.28,1.36,0.46,0.066416,0.010089,0.001288,0.002033,0.005577,0.240302,-,0.002165,0.014253,0.027316,-,-,0.000143,0.004025,-,-,0.007371,0.008362,0.005893,0.0053,-,-,0.005142,21.6557,-,-,-,-,-,0.0192,4.1102,0.115,1.4802,-,-,-,-,-,-,-
2020/9/17 19:00,1,32.2,54.4,22.1,1.22,17,2.1,2,0.1,24,19,1.4,353,30,51.7,27.9,0.68,3.55,0.38,1.71,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.8898,-,-,-,-,-,0.0187,4.0214,0.0981,1.4292,-,-,-,-,-,-,-
2020/9/17 20:00,1.3,32.8,56.1,23.3,1.43,17.1,2.1,1.9,0.1,19,11,1.3,4,29.7,53.5,28,0.43,2.12,0.21,1.07,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.6032,-,-,-,-,-,0.0234,4.0354,0.2102,1.3078,-,-,-,-,-,-,-
2020/9/17 21:00,1.9,43.8,75.2,31.5,1.78,11.3,2.2,1.9,0.3,28,18,0.8,354,29.6,56,28,0.57,2.12,0.15,0.92,0.25,0.194035,0.008006,-,0.001549,0.003089,0.21386,-,-,0.009483,0.024752,-,0.001588,0.000253,0.004028,-,-,-,0.013034,0.017025,0.008924,-,-,-,16.1663,-,-,-,-,-,0.0184,4.3341,0.2213,1.3095,-,-,-,-,-,-,-
2020/9/17 22:00,2,32,73.3,41.2,1.53,9.8,2.3,2,0.3,38,26,0.6,291,29.1,62.3,28,0.84,4.55,0.24,1.21,0.39,1.26,0.010476,0.00041,0.002256,0.009119,0.291374,-,-,0.011405,0.029278,-,0.000181,0.000539,0.006721,-,-,-,-,0.008972,0.010538,-,-,-,16.1245,-,-,-,-,-,0.0237,4.9765,0.2176,1.5422,-,-,-,-,-,-,-
2020/9/17 23:00,1.9,10.1,46.3,36.3,0.9,9.7,2.6,2.1,0.5,37,22,0.5,218,28.1,75.2,27.8,0.91,3.26,0.25,1.18,0.38,2.673,0.016139,0.000593,0.002659,0.007687,0.239116,-,-,-,0.051744,-,0.00053,0.001752,0.01205,-,-,0.007204,0.008493,0.008414,0.00486,-,-,-,16.0419,-,-,-,-,-,0.0331,5.3219,0.1041,1.7361,-,-,-,-,-,-,-
2020/9/18 00:00,0.9,3.1,24.9,21.8,0.6,12.7,2.7,2.2,0.5,31,21,0.5,195,27.8,80.6,24.6,0.3,8.67,0.39,1.75,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.5304,-,-,-,-,-,0.1183,5.284,0.2696,1.5138,-,-,-,-,-,-,-
2020/9/18 01:00,0.5,2.6,21.1,18.5,0.6,14.9,2.6,2.2,0.3,37,23,0.5,209,27.4,94.1,24.7,0.14,9.54,0.33,1.2,0.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.3893,-,-,-,-,-,0.3305,5.0731,0.2347,1.5952,0.0335,-,-,-,-,-,-
2020/9/18 02:00,-,6.9,28.6,21.7,0.83,12.5,2.7,2.2,0.4,36,25,0.4,314,27.2,94.7,24.8,0.08,7.65,0.29,1.07,0.34,0.102164,0.007126,0.000693,0.002408,0.018566,0.196052,-,0.001634,0.004797,0.059535,-,0.000811,0.002439,0.006267,-,-,-,-,0.005797,-,-,-,0.006199,16.5969,-,-,-,-,-,0.1868,5.1976,0.0766,1.6958,0.1916,-,-,-,-,-,-
2020/9/18 03:00,-,4.4,28.3,23.9,0.84,18.6,2.8,2.2,0.6,37,27,0.5,296,26.8,94.9,24.8,0.1,8.82,0.27,1.06,0.34,0.136494,0.010533,0.001005,0.001679,0.019257,0.228103,-,0.001566,0.008586,0.083398,-,0.001294,0.002467,0.007108,-,-,-,0.011401,0.013054,-,-,-,0.007142,17.7426,-,-,-,-,-,0.1504,5.5099,0.2425,1.62,0.3056,-,-,-,-,-,-
2020/9/18 04:00,-,2.7,22,19.3,0.6,20.2,2.6,2.1,0.5,45,27,0.5,307,26.9,94.9,24.8,0.06,9.43,0.76,3.01,1.01,0.049917,0.009591,0.001809,0.002299,0.017271,0.222931,-,0.001429,0.007224,0.073021,-,0.001052,0.002705,0.009475,-,-,-,0.016038,0.017294,-,-,-,0.010055,18.9529,-,-,-,-,-,0.0485,5.8301,0.0776,1.5715,0.485,-,-,-,-,-,-
2020/9/18 05:00,-,11.4,36.4,25,0.7,11.6,2.5,2.1,0.3,39,28,0.3,294,26.7,94.7,25,0.02,8.16,0.57,2.29,0.77,0.077701,0.009401,0.001199,0.002107,0.020586,0.233656,-,0.000852,0.007282,0.067908,-,0.000825,0.002727,0.010929,-,-,-,0.007524,0.006837,-,-,-,0.009684,19.3481,-,-,-,-,-,0.1054,6.0886,0.1341,1.4707,0.2491,-,-,-,-,-,-
2020/9/18 06:00,0.6,26,51.7,25.7,1.23,9.2,3.1,2.3,0.9,48,32,0.2,305,27.1,94.5,27.3,0.18,7.7,0.4,1.52,0.53,0.058404,0.009084,0.000871,0.002385,0.019484,0.261141,-,0.001524,0.007667,0.078123,-,0.001253,0.002665,0.009849,-,-,-,0.010762,0.013811,0.00103,-,-,0.009673,19.9453,-,-,-,-,-,0.0335,5.5377,0.1341,1.394,-,-,-,-,-,-,-
2020/9/18 07:00,1.6,37.8,75.3,37.5,1.75,16.1,2.9,2.3,0.7,56,35,0.4,2,29.5,82.6,27.3,0.35,13.41,1.65,6.99,2.68,0.165557,0.010014,0.001598,0.003043,0.021063,0.289273,-,0.001236,0.009024,0.073092,-,0.002133,0.002291,0.008563,-,-,-,0.008387,0.01236,0.005368,-,-,0.007054,20.0529,-,-,-,-,-,0.0284,5.7003,0.2507,1.405,0.1845,-,-,-,-,-,-
2020/9/18 08:00,1.6,29.4,66.8,37.5,1.4,21.8,2.3,2,0.3,48,32,0.9,338,31.4,55.7,27.7,0.55,9.43,0.98,4.02,1.56,0.700456,0.018053,0.000966,0.004798,0.02032,0.447137,-,-,0.011269,0.073004,-,0.002981,0.003731,0.010838,-,-,-,0.022386,0.009044,0.013302,-,-,-,23.3277,-,-,-,-,-,0.0192,6.2611,0.1293,1.576,0.3593,-,-,-,-,-,-
2020/9/18 09:00,1.7,12.5,35.2,22.7,0.91,40.2,2.2,2,0.2,43,21,1.4,314,32.1,48.8,27.9,0.46,4.88,0.45,1.86,0.64,1.423,0.018527,-,0.003984,0.011909,0.39576,-,-,0.011661,0.06843,-,0.00109,0.005223,0.012991,-,-,0.006551,0.009642,0.022298,0.016318,0.00016,-,-,25.2828,-,-,-,-,-,0.0287,6.0359,0.2587,1.4419,0.0575,-,-,-,-,-,-
